,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
Elapsed time,24.019763708114624,22.488342761993408,21.043903350830078,21.149139642715454,20.571819305419922,18.66742992401123,18.257723093032837,16.414087533950806,16.093994617462158,15.577837705612183,14.199564695358276,13.631870985031128,12.811063051223755,12.616164684295654,12.137858390808105,10.651670455932617,12.252551555633545,12.176877975463867,10.799546957015991,11.254251718521118,10.941896200180054,10.833268165588379,10.651668071746826,11.28360891342163,8.169092178344727,9.949134349822998,7.894613742828369,9.592660665512085,7.903597831726074,9.690607786178589,9.511526107788086
Number of paths,13.0,12.0,12.0,13.0,12.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0
Average paths badness,43.79904284827451,44.63818133518581,44.63818133518581,43.79904284827444,44.67751307633989,43.83832987765734,43.83832987765734,43.83832987765734,43.83832987765734,42.755515865772296,42.755515865772296,43.88378272332659,43.88378272332659,43.88378272332659,36.787732569118816,36.787732569118816,36.787732569118816,36.787732569118816,36.35082520286441,36.35082520286441,36.787732569118816,36.787732569118816,36.787732569118816,36.787732569118816,38.78433974866257,38.78433974866257,38.78433974866257,38.78433974866257,38.78433974866257,38.78433974866257,41.62052637222756
