,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
Elapsed time,25.075472116470337,24.216273069381714,21.8908748626709,21.818708658218384,21.158292770385742,18.560250997543335,17.932074546813965,17.221251487731934,15.510561227798462,15.351596117019653,15.0497887134552,12.660375595092773,12.304868459701538,11.614592552185059,11.270882368087769,10.42595648765564,10.339725017547607,10.21945595741272,11.45482873916626,9.70685887336731,11.445464611053467,9.67574691772461,10.836059093475342,9.091828346252441,10.060653686523438,10.021285772323608,8.351832866668701,10.105477809906006,10.068012714385986,9.98427128791809,8.108056545257568
Number of paths,18.0,16.0,16.0,18.0,18.0,14.0,13.0,12.0,11.0,10.0,9.0,10.0,10.0,10.0,6.0,6.0,9.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
Average paths badness,72.78431034284348,76.19432343140352,76.19432343140352,68.6827118417059,69.08407964953737,77.22125098511482,76.91938169900592,82.34955693373725,87.50899772389494,93.36653628832282,98.60154929922344,89.91712225752408,89.91712225752408,89.91712225752408,72.57198854929554,72.57198854929554,99.07620352314198,99.07620352314198,72.57198854929554,72.57198854929554,72.57198854929554,72.57198854929554,72.57198854929554,72.57198854929554,74.10409222152596,74.10409222152596,74.10409222152596,74.10409222152596,74.10409222152596,74.10409222152596,67.65116648696741
