,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,24.948111057281494,21.688382148742676,20.815396070480347,17.911415576934814,14.550129175186157,14.484424352645874,13.314114093780518,10.636775970458984,12.146666288375854,11.252371788024902,9.661014556884766,10.901182651519775,8.26831579208374,9.819362163543701,9.720279216766357,8.316056489944458,8.247282266616821,8.222488164901733,8.837169408798218,8.739661931991577,8.770352363586426,9.001630067825317,8.169472932815552,8.332520246505737,8.603266954421997,8.421984672546387
Number of paths,18.0,16.0,18.0,13.0,11.0,9.0,10.0,6.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,4.0,4.0,4.0,3.0
Average paths badness,72.78431034284348,76.19432343140352,69.08407964953737,76.91938169900592,87.50899772389494,98.60154929922344,89.91712225752408,72.57198854929554,99.07620352314198,72.57198854929554,72.57198854929554,72.57198854929554,74.10409222152596,74.10409222152596,74.10409222152596,67.65116648696741,67.65116648696741,67.65116648696741,67.90865694476345,67.90865694476345,70.66046089036574,76.45422273694184,67.72204216761543,67.72204216761543,67.72204216761543,68.26064831009019
