,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,24.846601486206055,20.92266869544983,19.730170965194702,17.735477447509766,16.545294046401978,13.893938541412354,13.232645988464355,11.661847352981567,11.867347478866577,11.538384675979614,10.181958198547363,10.324554443359375,8.62681794166565,9.771490573883057,9.688002347946167,9.670270442962646,9.68003225326538,9.302073001861572,9.489458560943604,9.527001857757568,7.936020851135254,7.549911260604858,7.767185926437378,7.730777025222778,7.375402212142944,7.880502700805664
Number of paths,13.0,11.0,12.0,10.0,9.0,7.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0
