,0.5,0.55,0.6000000000000001,0.6500000000000001,0.7000000000000002,0.7500000000000002,0.8000000000000003,0.8500000000000003,0.9000000000000004,0.9500000000000004,1.0
Elapsed time,44.85254454612732,55.3449342250824,60.0538694858551,57.77467131614685,53.70568656921387,56.2447612285614,55.456833362579346,67.5893919467926,82.9483094215393,150.0169973373413,101.75138258934021
Number of paths,3.0,5.0,4.0,3.0,5.0,7.0,8.0,17.0,25.0,91.0,54.0
