,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
Elapsed time,73.44026350975037,71.36914658546448,68.80466198921204,69.27737331390381,66.67322206497192,63.83584666252136,60.557615756988525,58.47674775123596,56.75367760658264,57.13205409049988,55.25747466087341,51.75844168663025,52.52049946784973,49.47375679016113,49.621482372283936,48.720972537994385,46.63941502571106,46.15751624107361,48.21912407875061,48.55648136138916,46.66480040550232,46.088829040527344,44.579585313797,43.296759366989136,44.60130190849304,44.3856360912323,44.66046857833862,44.654221296310425,43.784271478652954,43.40342950820923,43.193278789520264
Number of paths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Average paths badness,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,4377.478350660065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
