,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,10.998217582702637,9.351184368133545,10.408352851867676,8.27576994895935,9.361064910888672,8.282591819763184,7.533962249755859,7.048532485961914,7.04294753074646,7.675914287567139,7.460180282592773,5.548229932785034,5.019310712814331,6.463115692138672,6.608956575393677,7.00021767616272,5.196981430053711,5.189306974411011,6.358557939529419,6.357795715332031,4.4067699909210205,4.465739011764526,4.328239679336548,4.15378475189209,4.15581488609314,6.09718132019043
Number of paths,8.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
Average paths badness,1437.2248681653048,1439.9402314675049,1439.9402314675049,1439.9402314675049,1439.9402314675049,1439.9402314675049,1432.0007058253184,1444.6516015342424,1444.6516015342424,1444.6516015342424,1444.6516015342424,1444.6516015342424,1444.6516015342424,1444.6516015342424,1440.2458887868524,1440.2458887868524,1440.2458887868524,1440.2458887868524,1444.6516015342424,1444.6516015342424,1434.5735816691295,1434.5735816691295,1434.5735816691295,1434.5735816691295,1434.5735816691295,1434.5735816691295
