,0.5,0.55,0.6000000000000001,0.6500000000000001,0.7000000000000002,0.7500000000000002,0.8000000000000003,0.8500000000000003,0.9000000000000004,0.9500000000000004,1.0
Elapsed time,401.30021476745605,399.089111328125,484.83148980140686,430.4177360534668,420.9524896144867,542.6775252819061,597.6100730895996,542.9682559967041,756.2269897460938,958.2443614006042,1400.7459018230438
Number of paths,3.0,4.0,5.0,4.0,5.0,8.0,7.0,11.0,20.0,78.0,292.0
