,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,4.166504383087158,2.1766932010650635,3.71160626411438,2.4558987617492676,3.764768123626709,4.7209930419921875,1.8914625644683838,3.66825270652771,6.276953458786011,2.509219169616699
Number of paths,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Average paths badness,1522.0534769391973,1490.1359042103359,,1592.9652965475489,,,,1495.2088528848008,1458.7900348550402,
Avg. number of stoplights,14.666666666666666,10.0,,4.0,,,,12.0,24.0,
Avg. number of steps,0.0,0.0,,0.0,,,,0.0,0.0,
Avg. number of paved edges,82.0,34.0,,13.0,,,,29.0,39.0,
Avg. number of unpaved edges,0.0,0.0,,0.0,,,,0.0,0.0,
Avg. number of edges with unknown surface,36.333333333333336,38.0,,36.0,,,,40.0,54.0,
