,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,113.47030758857727,64.08181238174438,81.3079617023468,24.0620014667511,64.77024722099304,22.50545024871826,35.35382270812988,37.35694074630737,131.83702564239502,75.24250197410583
Number of paths,8.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0
Average paths badness,177.22052198473898,248.52825041828842,197.41716278772356,,,,242.76586762340776,,160.2801671499852,132.1197839854667
Avg. number of stoplights,56.25,27.0,67.5,,,,43.0,,83.6,61.0
Avg. number of steps,0.0,0.0,0.0,,,,0.0,,0.0,0.0
Avg. number of paved edges,165.25,84.0,145.0,,,,70.0,,183.4,192.0
Avg. number of unpaved edges,1.125,4.333333333333333,1.0,,,,0.0,,1.0,0.0
Avg. number of edges with unknown surface,126.5,122.66666666666667,141.0,,,,91.0,,160.4,102.5
