,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,5.378553628921509,1.329087257385254,9.887804746627808,2.6621932983398438,4.863105058670044,5.665731191635132,1.150414228439331,8.96480941772461,5.8431055545806885,3.509793996810913
Number of paths,9.0,2.0,9.0,2.0,9.0,19.0,0.0,10.0,25.0,10.0
Average paths badness,614.7082549812908,632.3867035592095,628.4005683404492,640.7143526892934,635.8595211791884,638.927771278568,,635.203411951391,599.2351253975485,616.8070952545937
Avg. number of stoplights,5.222222222222222,4.5,6.0,1.0,1.3333333333333333,0.0,,0.4,7.44,4.8
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,34.666666666666664,14.5,10.555555555555555,4.5,22.77777777777778,6.421052631578948,,12.9,19.08,20.9
Avg. number of unpaved edges,0.2222222222222222,1.0,0.0,0.0,0.0,0.3157894736842105,,4.6,0.0,0.0
Avg. number of edges with unknown surface,21.11111111111111,19.0,27.77777777777778,18.5,23.88888888888889,16.473684210526315,,27.2,22.16,31.1
