,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200
Elapsed time,129.1886749267578,122.45833611488342,121.0103759765625,113.25548720359802,107.68917107582092,102.18746447563171,102.4113039970398,99.39251971244812,96.63782572746277,91.90275931358337,90.51894688606262,86.32231259346008,80.42690086364746,78.07118940353394,74.98193025588989,67.2263572216034,62.95655131340027,58.41619062423706,58.83021378517151,56.60782527923584,56.09009265899658,55.18662762641907,56.99208617210388,54.91578388214111,55.4510703086853,55.72781443595886,55.703226804733276,54.65815567970276,55.11104941368103,53.13829445838928,52.75515007972717
Number of paths,34.0,31.0,32.0,31.0,29.0,27.0,28.0,30.0,28.0,25.0,25.0,23.0,20.0,19.0,19.0,18.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,15.0,15.0
