,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,164.663667678833,94.3618848323822,119.42828321456909,41.07367134094238,84.50523805618286,24.610522747039795,53.93442130088806,72.64840626716614,212.95652723312378,125.30751514434814
Number of paths,8.0,10.0,5.0,0.0,1.0,0.0,1.0,2.0,5.0,3.0
Average paths badness,173.08650723469282,248.52202781756841,199.32829746765128,,234.3312380538373,,242.76586762340776,189.4089085770811,160.2801671499852,131.36699143254796
Avg. number of stoplights,57.0,27.9,65.6,,39.0,,43.0,40.0,83.6,60.666666666666664
Avg. number of steps,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,166.375,86.4,144.0,,99.0,,70.0,123.5,183.4,193.33333333333334
Avg. number of unpaved edges,1.0,5.7,1.0,,3.0,,0.0,0.5,1.0,0.0
Avg. number of edges with unknown surface,127.625,126.7,144.4,,102.0,,91.0,115.5,160.4,102.66666666666667
