,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,6.942674875259399,4.761005401611328,7.533658266067505,6.173866510391235,3.5591650009155273,5.765970706939697,4.207938194274902,5.287951469421387,12.75710391998291,5.251646280288696
Number of paths,5.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0
Average paths badness,38.083081027278425,59.831395162435,86.39068685133452,89.3083050617197,45.06231517211336,,61.73322110123081,105.08769023120567,80.75641261694614,97.08217959181184
Avg. number of stoplights,18.8,10.0,8.0,2.0,13.5,,17.0,9.5,12.0,8.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,82.8,38.0,26.0,15.0,75.0,,39.0,17.0,37.5,41.0
Avg. number of unpaved edges,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0
Avg. number of edges with unknown surface,38.4,38.0,49.0,34.0,48.0,,30.0,52.0,47.75,60.0
