,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,23.227680206298828,20.564555883407593,20.111085653305054,17.69865345954895,15.952157974243164,14.256449937820435,12.891785860061646,12.016985177993774,10.370896339416504,10.473963499069214,12.249126434326172,11.745939016342163,9.516977310180664,8.195960283279419,9.520281076431274,9.597586154937744,9.234076023101807,7.948531866073608,8.924498319625854,8.437306880950928,8.195417881011963,7.605217218399048,7.5104968547821045,7.476492643356323,7.393411159515381,7.5770182609558105
Number of paths,13.0,12.0,12.0,11.0,11.0,9.0,8.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,3.0,3.0,3.0
Average paths badness,43.79904284827451,44.63818133518581,44.67751307633989,43.83832987765734,43.83832987765734,42.755515865772296,43.88378272332659,36.787732569118816,36.787732569118816,36.35082520286441,36.787732569118816,36.787732569118816,38.78433974866257,38.78433974866257,38.78433974866257,41.62052637222756,41.62052637222756,41.62052637222756,41.62052637222756,41.62052637222756,38.78433974866257,36.23754277560632,37.65373289793183,40.25940288327001,40.25940288327001,40.25940288327001
