,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,2.011972665786743,1.251917839050293,3.059375762939453,2.9890835285186768,1.6911077499389648,1.7668325901031494,1.0756168365478516,2.7218306064605713,3.81107234954834,1.708261489868164
Number of paths,1.0,0.0,4.0,0.0,2.0,3.0,0.0,6.0,3.0,1.0
Average paths badness,3.402182242848994,,6.24948436636646,,0.7666802977121279,0.0,,0.0,28.00017295831329,10.189407765260512
Avg. number of stoplights,2.0,,4.0,,1.0,0.0,,0.0,6.333333333333333,2.0
Avg. number of steps,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0
Avg. number of paved edges,40.0,,12.75,,24.5,4.0,,15.166666666666666,19.333333333333332,20.0
Avg. number of unpaved edges,0.0,,0.0,,0.0,2.0,,4.666666666666667,0.0,0.0
Avg. number of edges with unknown surface,19.0,,26.75,,24.0,16.666666666666668,,27.833333333333332,25.333333333333332,36.0
