,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,65.39900922775269,43.563425064086914,55.659398555755615,17.242400646209717,40.01102566719055,17.286521673202515,21.55307698249817,28.383023738861084,77.71349167823792,42.52934217453003
Number of paths,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Average paths badness,176.65050724249946,250.2471038217136,193.94940069396944,,,,242.76586762340776,,134.39802722023887,
Avg. number of stoplights,57.333333333333336,14.0,77.0,,,,43.0,,82.5,
Avg. number of steps,0.0,0.0,0.0,,,,0.0,,0.0,
Avg. number of paved edges,158.66666666666666,71.0,138.0,,,,70.0,,205.0,
Avg. number of unpaved edges,0.3333333333333333,3.5,0.0,,,,0.0,,0.5,
Avg. number of edges with unknown surface,121.33333333333333,129.5,146.0,,,,91.0,,164.0,
