,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,71.59136915206909,46.68247938156128,56.342365741729736,21.05123519897461,49.679824113845825,16.56600308418274,28.557401418685913,33.59679102897644,92.34764981269836,50.41621232032776
Number of paths,5.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0
Average paths badness,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0
Avg. number of stoplights,64.6,11.0,72.66666666666667,,16.0,,,36.0,87.5,44.0
Avg. number of steps,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0
Avg. number of paved edges,166.4,67.0,150.33333333333334,,42.0,,,122.66666666666667,188.5,131.0
Avg. number of unpaved edges,0.8,4.0,0.3333333333333333,,2.0,,,0.3333333333333333,0.0,1.0
Avg. number of edges with unknown surface,129.6,132.5,145.66666666666666,,99.0,,,119.0,164.0,111.0
