,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
Elapsed time,38.10355615615845,38.10569930076599,35.8725700378418,35.41660475730896,35.45670437812805,33.17967748641968,31.865535497665405,30.965339422225952,29.47609782218933,28.617846965789795,28.18427538871765,28.336015701293945,27.166480779647827,27.572436809539795,27.728511571884155,26.619449377059937,25.351686477661133,24.250216722488403,23.696941614151,22.57772731781006,21.63409662246704,20.952893495559692,21.36021876335144,21.828511714935303,20.48628854751587,19.774527311325073
Number of paths,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
Average paths badness,2937.808614860505,2925.581524500165,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2964.2372982774614,2935.707420769999,2935.707420769999,2952.4409972944427,2931.399118451962,2931.399118451962,2931.399118451962,2936.559807409973,2891.888624252131,2891.888624252131,2891.888624252131,2849.0938079909356,2849.0938079909356,2849.0938079909356,2849.0938079909356,2942.2431647959456,0.0,0.0,0.0
