,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,37.581193685531616,23.7870774269104,33.14474558830261,7.955891370773315,11.44669771194458,5.883362293243408,20.770755529403687,20.50626277923584,59.311842918395996,20.851824522018433
Number of paths,6.0,7.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0
Average paths badness,0.0,0.0,,,,,0.0,0.0,0.0,
Avg. number of stoplights,42.666666666666664,17.285714285714285,,,,,28.0,24.833333333333332,35.375,
Avg. number of steps,0.0,0.0,,,,,0.0,0.0,0.0,
Avg. number of paved edges,130.16666666666666,54.857142857142854,,,,,52.5,57.166666666666664,101.625,
Avg. number of unpaved edges,1.1666666666666667,1.5714285714285714,,,,,0.5,1.0,0.875,
Avg. number of edges with unknown surface,73.5,85.14285714285714,,,,,79.5,85.5,97.625,
