,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,7.90577507019043,5.440955400466919,10.767732620239258,7.656001091003418,5.678976535797119,9.52048397064209,3.3293349742889404,7.137142658233643,17.98777484893799,7.841248989105225
Number of paths,6.0,3.0,6.0,4.0,2.0,0.0,1.0,1.0,9.0,1.0
Average paths badness,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of stoplights,19.5,6.0,6.666666666666667,4.75,12.5,,17.0,15.0,12.222222222222221,8.0
Avg. number of steps,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Avg. number of paved edges,81.5,29.666666666666668,22.5,19.75,72.0,,37.0,17.0,41.22222222222222,38.0
Avg. number of unpaved edges,0.0,0.6666666666666666,0.0,0.25,0.0,,0.0,0.0,0.0,5.0
Avg. number of edges with unknown surface,41.0,44.333333333333336,44.166666666666664,37.0,51.0,,34.0,50.0,52.77777777777778,61.0
