,"(16.40444240764465, 48.19675190787102)","(16.253945507310487, 48.20105010790031)","(16.37813870758685, 48.148956507776205)","(16.464780107778022, 48.216526607903326)","(16.405046007645307, 48.25367790798799)","(16.445702807736403, 48.15301310777529)","(16.471234207791944, 48.250879907973)","(16.400306307636036, 48.140493807755746)","(16.380436907591758, 48.16821060781559)","(16.40367340764266, 48.22140610792185)"
Elapsed time,64.66904187202454,18.381595134735107,33.80969285964966,9.832504749298096,22.1206271648407,7.797172546386719,23.833107948303223,22.69539499282837,74.36026573181152,21.957518577575684
Number of paths,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Average paths badness,2917.4037553052713,2960.983926824792,,,,,,,3063.981769095362,
Avg. number of stoplights,49.333333333333336,20.666666666666668,,,,,,,19.666666666666668,
Avg. number of steps,0.0,0.0,,,,,,,0.0,
Avg. number of paved edges,132.44444444444446,51.333333333333336,,,,,,,71.0,
Avg. number of unpaved edges,0.4444444444444444,3.3333333333333335,,,,,,,16.666666666666668,
Avg. number of edges with unknown surface,82.33333333333333,68.66666666666667,,,,,,,95.0,
