,Elapsed time,N Paths,N stoplights,N steps,N paved edges,N unpaved edges,N unknown edge surfaces,Path badness
0,2.803088376522064,6.13,4.684140885286799,0.0,13.734972262550565,0.7563991563991564,20.278963417676174,616.7281180651197
